lea_id,state,district_name,esb_committed,committed,total_buses,contractor,locale,region,pct_frl,pct_poverty,income_med,pct_nonwhite_hisp,pm25,ozone,asthma18p,pod,applied_not_awarded,arp_qualified,epa2022_prioritized,epa2023_prioritized,pct_esb_fleet
1700298,ILLINOIS,ESL Regional Vocational System,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700299,ILLINOIS,Regional Office of Car/Tech Educ,0,0,NA,NA,Urban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700304,ILLINOIS,Vermilion Voc Ed Deliver System,0,0,NA,NA,Urban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700306,ILLINOIS,Whiteside Regional Voc System,0,0,NA,NA,Town,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700308,ILLINOIS,Three Rivers EFE System,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700309,ILLINOIS,Tazewell Co Area EFE RDS,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700310,ILLINOIS,West Carroll CUSD 314,0,0,20,NA,Rural,Midwest,57,12.1,51788,10.5,8.8,57.9,9.2,0,NA,0,0,1,0
1700311,ILLINOIS,South Eastern Sp Ed Program,0,0,NA,NA,Rural,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
1700312,ILLINOIS,Eisenhower Cooperative,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700313,ILLINOIS,Educ for Employment Sys 330,0,0,NA,NA,Urban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700314,ILLINOIS,West Prairie CUSD 103,0,0,19,NA,Rural,Midwest,43,11.3,52659,5.5,8.1,59.7,9.2,0,NA,0,1,0,0
1700317,ILLINOIS,NW Educ Cncl for Student Success,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700319,ILLINOIS,West Central CUSD 235,0,0,17,NA,Rural,Midwest,60,7.3,64592,5.1,8.3,60.6,9.1,0,NA,0,1,0,0
1700320,ILLINOIS,Monmouth-Roseville CUSD 238,0,0,23,NA,Town,Midwest,97,13.8,60030,17.4,8.3,60.8,9.5,0,NA,1,0,0,0
1700321,ILLINOIS,United CUSD 304,0,0,26,NA,Rural,Midwest,49,9.6,54167,13,8.4,61,9.3,0,NA,0,1,0,0
1700322,ILLINOIS,Henry-Stark County Spec Ed Dist,0,0,NA,NA,Rural,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
1700323,ILLINOIS,Crescent Iroquois CUSD 249,0,0,1,NA,Rural,Midwest,38,8.3,65417,16.3,8.7,57.4,9.2,0,NA,0,1,0,0
1700324,ILLINOIS,Sangamon Valley CUSD 9,0,0,19,NA,Rural,Midwest,62,7.6,68750,5.4,9,61,9.3,0,NA,0,1,0,0
1700325,ILLINOIS,Region III Spec Ed Coop,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700326,ILLINOIS,El Paso-Gridley CUSD 11,0,0,16,NA,Town,Midwest,38,7.5,68239,5.4,8.9,60.5,8.8,0,NA,0,0,0,0
1700327,ILLINOIS,McHenry Co Coop for Employ Educ,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1700329,ILLINOIS,Jamp Spec Educ Services,0,0,NA,NA,Rural,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,1,0
0101560,ALABAMA,Fort Payne City,6,1,33,NA,Town,South,70,22.5,44330,24.4,8.7,59.7,10.6,1,NA,0,0,1,18
1700332,ILLINOIS,Schuyler-Industry CUSD 5,0,0,34,NA,Town,Midwest,52,16.7,59087,4.9,8,59.2,9.4,0,NA,0,0,0,0
1700333,ILLINOIS,Chester N HSD 122,0,0,NA,NA,Town,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701381,ILLINOIS,La Harpe CSD 347,0,0,6,NA,Rural,Midwest,53,10.4,55375,4.8,8.1,59.6,9.3,0,NA,0,1,1,0
1701382,ILLINOIS,Thompsonville CUSD 174,0,0,5,NA,Rural,Midwest,49,17,54643,3.6,8.5,60.7,9.6,0,NA,0,1,0,0
1701384,ILLINOIS,Illini West H S Dist 307,0,0,6,NA,Town,Midwest,44,12.5,62500,5.1,8.1,59.6,9.3,0,NA,0,0,0,0
1701385,ILLINOIS,Carthage ESD 317,0,0,9,NA,Town,Midwest,41,9.9,70096,5,8.1,59.4,9.3,0,NA,0,0,0,0
1701387,ILLINOIS,Western CUSD 12,0,0,9,NA,Rural,Midwest,60,11,58284,5.1,7.9,58.6,9.7,0,NA,0,1,1,0
1701388,ILLINOIS,Dallas ESD 327,0,0,4,NA,Rural,Midwest,73,20.7,46607,4.7,8.2,59.8,9.3,0,NA,0,1,1,0
1701390,ILLINOIS,Flanagan-Cornell Dist 74,0,0,9,NA,Rural,Midwest,35,5.8,72813,5.4,8.9,60.1,9.2,0,NA,0,1,0,0
1701391,ILLINOIS,Wilmette Comm Sp Ed Agreement,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701392,ILLINOIS,Southwest Cook Coop Spec Ed,0,0,2,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701393,ILLINOIS,Grundy County Spec Educ Coop,0,0,NA,NA,Town,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701394,ILLINOIS,Des Plaines Valley EFE,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701395,ILLINOIS,Mercer County School District 404,0,0,12,NA,Town,Midwest,47,11.4,53659,4.8,8.4,61.8,9.1,0,NA,0,0,0,0
1701396,ILLINOIS,Coop Assoc for Spec Educ,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701397,ILLINOIS,Paris Cooperative High School,0,0,NA,NA,Rural,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701400,ILLINOIS,Southland College Prep Chtr HS,0,0,NA,NA,Suburban,Midwest,50,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
1701403,ILLINOIS,North Mac CUSD 34,0,0,22,NA,Town,Midwest,50,11,60982,4,8.4,60.3,9.4,0,NA,0,0,1,0
1701404,ILLINOIS,Odin PSD 722,0,0,4,NA,Town,Midwest,93,16.2,46250,3.9,8.5,59.7,9.6,0,NA,0,1,1,0
1701408,ILLINOIS,South Macoupin Association,0,0,NA,NA,Town,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701409,ILLINOIS,Williamson Co CTE System,0,0,NA,NA,Urban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701410,ILLINOIS,Horizon Science Acad-McKinley Pk,0,0,NA,NA,Urban,Midwest,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701411,ILLINOIS,East Coloma - Nelson CESD 20,0,0,NA,NA,Town,Midwest,42,5.7,68485,15.1,9.1,60.2,9.4,0,NA,0,0,0,0
1701412,ILLINOIS,Horizon Science Acad-Belmont,0,0,NA,NA,Urban,Midwest,97,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701413,ILLINOIS,Abingdon-Avon CUSD 276,0,0,14,NA,Town,Midwest,52,17,50233,4.8,8.3,60.6,9.4,0,NA,0,0,0,0
1701414,ILLINOIS,Rural Champaign Co Spec Ed Coop,0,0,NA,NA,Urban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701415,ILLINOIS,STEM Partnership School,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701416,ILLINOIS,Milford Area PSD 124,0,0,9,NA,Rural,Midwest,56,10.9,50264,6.7,8.6,56.8,9.5,0,NA,0,1,0,0
1701417,ILLINOIS,Bluford Unit School District 318,0,0,6,NA,Rural,Midwest,35,11,59760,6.3,8.5,59.7,9.6,0,NA,0,1,0,0
1701418,ILLINOIS,Salt Fork CUSD 512,0,0,12,NA,Suburban,Midwest,51,7.2,59423,5.7,8.6,59.4,9.4,0,NA,0,0,0,0
1701419,ILLINOIS,Spring Garden CCSD 178,0,0,5,NA,Rural,Midwest,55,7.3,61600,12.4,8.4,59.8,9.6,0,NA,1,0,0,0
1701420,ILLINOIS,Exceptional Learners,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
1701421,ILLINOIS,Northwest Sp Ed Cooperative,0,0,1,NA,Rural,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
1701422,ILLINOIS,Woodlawn Unit School District 209,0,0,3,NA,Rural,Midwest,41,7,78021,10.4,8.4,59.5,9.4,0,NA,0,1,0,0
1701423,ILLINOIS,LEARN 9 Chtr  Campus in Waukegan,0,0,NA,NA,Suburban,Midwest,59,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701424,ILLINOIS,Betty Shabazz  Internl Chrtr Sch,0,0,NA,NA,Urban,Midwest,90,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701425,ILLINOIS,School Assn For Special Educ,0,0,5,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701426,ILLINOIS,ACE Amandla Charter School,0,0,NA,NA,Urban,Midwest,94,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701428,ILLINOIS,Plano Area Special Ed Coop,0,0,NA,NA,Rural,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
1701429,ILLINOIS,IL Dept of Chldrn and Family Svcs,0,0,NA,NA,Urban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701430,ILLINOIS,Career Preparation Network,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0
1701431,ILLINOIS,Bronzeville Academy Chtr School,0,0,NA,NA,Urban,Midwest,96,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701432,ILLINOIS,Knox Warren Spec Ed Districts,0,0,NA,NA,Town,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701433,ILLINOIS,B H R A Cooperative HS,0,0,NA,NA,Rural,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701434,ILLINOIS,Dimmick Comm Cons SD #175,0,0,NA,NA,Rural,Midwest,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701435,ILLINOIS,Elgin Math and Science Acad Chtr,0,0,NA,NA,Urban,Midwest,55,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701436,ILLINOIS,Urban Prep Chrtr Sch for Yng Men,0,0,NA,NA,Urban,Midwest,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701437,ILLINOIS,Woodford Cty Special Ed Assoc,0,0,NA,NA,Rural,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0
1701438,ILLINOIS,Intrinsic 2 Charter High School,0,0,NA,NA,Urban,Midwest,99,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701439,ILLINOIS,S Will Co Coop for Spec Ed,0,0,NA,NA,Suburban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701441,ILLINOIS,IL Spec Ed Charter Coop,0,0,NA,NA,Urban,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1701442,ILLINOIS,NPT Special Education Coop,0,0,NA,NA,Town,Midwest,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0
1703150,ILLINOIS,Addison SD 4,0,0,NA,NA,Suburban,Midwest,65,10,76875,44.9,10.1,65.5,8.1,0,NA,0,0,0,0
1703210,ILLINOIS,Akin CCSD 91,0,0,2,NA,Rural,Midwest,45,15,47125,6.8,8.5,60.7,9.7,0,NA,0,1,0,0
1703270,ILLINOIS,Albers SD 63,0,0,NA,NA,Rural,Midwest,12,6.3,103431,10.5,8.3,60,9.1,0,NA,0,1,0,0
1703300,ILLINOIS,Alden Hebron SD 19,0,0,8,NA,Rural,Midwest,37,17.7,87031,23.3,8.9,59.3,9.1,0,NA,0,1,0,0
1703420,ILLINOIS,Allen-Otter Creek CCSD 65,0,0,NA,NA,Rural,Midwest,34,13.7,92321,11.8,9,60.9,9.4,0,NA,0,1,0,0
1703450,ILLINOIS,Allendale CCSD 17,0,0,4,NA,Rural,Midwest,59,9,75625,4.4,8.6,60.1,9.4,0,NA,1,1,0,0
1703480,ILLINOIS,Alsip-Hazlgrn-Oaklwn SD 126,0,0,NA,NA,Suburban,Midwest,56,8.5,65236,38.7,10.4,66,9.1,0,NA,0,0,0,0
1703510,ILLINOIS,Altamont CUSD 10,0,0,14,NA,Rural,Midwest,56,9.2,56696,2.9,8.7,60.7,9.4,0,NA,0,1,0,0
1703600,ILLINOIS,Alton CUSD 11,0,0,1,NA,Suburban,Midwest,58,16,60048,19.3,9,68,9.8,0,NA,0,0,0,0
1703660,ILLINOIS,AlWood CUSD 225,0,0,9,NA,Rural,Midwest,36,10.8,63403,7.8,8.5,61.5,8.8,0,NA,0,1,0,0
4819700,TEXAS,FORT WORTH ISD,15,1,405,NA,Urban,South,84,18.5,56469,66.1,9.3,66.6,9.3,1,NA,0,1,1,4
1703750,ILLINOIS,Anna CCSD 37,0,0,8,NA,Town,Midwest,55,23.1,48673,8.9,8.5,59.1,9.8,0,NA,0,1,1,0
1703780,ILLINOIS,Anna Jonesboro CHSD 81,0,0,6,NA,Town,Midwest,50,18.9,53556,8.9,8.5,59.1,9.8,0,NA,0,0,0,0
1703810,ILLINOIS,Annawan CUSD 226,0,0,7,NA,Rural,Midwest,39,12.4,60208,4.3,8.7,61,9.1,0,NA,0,1,0,0
1703840,ILLINOIS,Antioch CCSD 34,0,0,41,NA,Suburban,Midwest,27,7,95000,20.8,8.7,63.4,8.8,0,NA,0,0,0,0
1703870,ILLINOIS,CHSD 117,0,0,NA,NA,Suburban,Midwest,0,6.8,101924,24.3,8.7,63.6,8.7,0,NA,0,0,0,0
1703900,ILLINOIS,Aptakisic-Tripp CCSD 102,0,0,NA,NA,Suburban,Midwest,0,8.5,116008,38.4,9.2,65.9,7.6,0,NA,0,0,0,0
1703930,ILLINOIS,Arbor Park SD 145,0,0,18,NA,Suburban,Midwest,50,4.3,76783,44.4,10.3,65.1,9.2,0,NA,0,0,0,0
1703960,ILLINOIS,Arcola CUSD 306,0,0,NA,NA,Town,Midwest,52,8.6,71406,9.8,8.7,60.1,9.8,0,NA,0,0,0,0
1703990,ILLINOIS,Argenta-Oreana CUSD 1,0,0,21,NA,Rural,Midwest,52,6.6,72743,17.3,9.3,60.9,9.3,0,NA,0,0,0,0
1704020,ILLINOIS,Argo CHSD 217,0,0,NA,NA,Suburban,Midwest,67,17.5,58469,50.4,10.4,65.8,9.7,1,NA,0,0,0,0
1704050,ILLINOIS,Summit SD 104,0,0,NA,NA,Suburban,Midwest,69,12.9,55120,58.4,10.4,65.7,9.3,1,NA,0,0,1,0
1704140,ILLINOIS,Arlington Heights SD 25,0,0,NA,NA,Suburban,Midwest,13,3.5,117988,24.3,9.6,65.4,7.9,0,NA,0,0,0,0
0804080,COLORADO,Fountain School District No. 8 in the county of El Paso an,2,1,NA,NA,Suburban,West,41,6.6,67682,40.8,5,61.7,10.4,0,NA,0,0,0,NA
1704200,ILLINOIS,Armstrong-Ellis Cons SD 61,0,0,1,NA,Rural,Midwest,42,5.5,87625,8.4,8.6,59,9.3,0,NA,0,1,0,0
1704230,ILLINOIS,Armstrong Twp HSD 225,0,0,3,NA,Rural,Midwest,44,4.5,86964,8.4,8.6,59,9.3,0,NA,0,1,0,0
1704260,ILLINOIS,Arthur CUSD 305,0,0,NA,NA,Rural,Midwest,54,12.1,60573,3.7,8.8,60.3,9.7,0,NA,0,1,0,0
1704340,ILLINOIS,Ashley CCSD 15,0,0,NA,NA,Rural,Midwest,57,13.9,61094,4,8.3,59.3,9.2,0,NA,0,1,0,0
1704380,ILLINOIS,Ashton-Franklin Center CUSD 275,0,0,10,NA,Rural,Midwest,43,8.6,57589,7,9.1,60.7,9.2,0,NA,0,1,0,0
1704440,ILLINOIS,Astoria CUSD 1,0,0,8,NA,Rural,Midwest,47,14.7,44233,6.3,8,59.3,9.6,0,NA,0,1,1,0
1704470,ILLINOIS,Athens CUSD 213,0,0,18,NA,Rural,Midwest,31,3.7,108275,14.8,8.6,59.6,9.3,0,NA,0,0,0,0
1704560,ILLINOIS,Atwood Heights SD 125,0,0,NA,NA,Suburban,Midwest,0,14.8,53958,49.6,10.4,66,9.2,0,NA,0,0,0,0
1704620,ILLINOIS,Auburn CUSD 10,0,0,21,NA,Town,Midwest,41,7.4,80192,5.8,8.5,60.2,9.1,0,NA,0,0,0,0
1704680,ILLINOIS,Aurora East USD 131,0,0,1,NA,Suburban,Midwest,70,14.3,62407,78.3,9.9,65,9.2,1,NA,0,0,1,0
0614250,CALIFORNIA,Fowler Unified,9,1,23,NA,Town,West,85,17.7,61893,82.3,11.1,74.6,9.6,1,NA,0,0,1,39
1704740,ILLINOIS,Aviston SD 21,0,0,NA,NA,Rural,Midwest,7,1.9,85530,6.3,8.5,60.3,8.9,0,NA,0,1,0,0
1704770,ILLINOIS,Central CHSD 71,0,0,NA,NA,Rural,Midwest,18,3.9,78503,7.7,8.4,60.1,9.1,0,NA,1,0,0,0
1704800,ILLINOIS,Avoca SD 37,0,0,6,NA,Suburban,Midwest,0,4.9,136563,19,9.1,66.9,7.5,0,NA,1,0,0,0
1704920,ILLINOIS,Ball Chatham CUSD 5,0,0,50,NA,Suburban,Midwest,17,5.3,96892,15.7,8.7,60.4,9,0,NA,0,0,0,0
1704950,ILLINOIS,Bannockburn SD 106,0,0,NA,NA,Suburban,Midwest,0,3.3,131786,14.9,9,66.5,7.9,0,NA,0,0,0,0
5101410,VIRGINIA,Franklin City Public Schools,3,1,16,NA,Town,South,NA,19.8,49424,62.4,7.1,56.2,11.5,0,NA,0,1,1,19
1705160,ILLINOIS,Bartelso SD 57,0,0,NA,NA,Rural,Midwest,5,4.3,84412,11.3,8.4,59.7,9.4,0,NA,0,1,0,0
1705190,ILLINOIS,Bartonville SD 66,0,0,NA,NA,Suburban,Midwest,57,13.4,55833,8.2,8.7,62.1,9.6,0,NA,0,0,1,0
1705220,ILLINOIS,Batavia USD 101,0,0,NA,NA,Suburban,Midwest,11,4.8,114018,19.9,9.8,64.7,8.3,0,NA,0,0,0,0
1705310,ILLINOIS,Beardstown CUSD 15,0,0,9,NA,Town,Midwest,70,16.8,54763,30.1,8.1,58.5,9.6,0,NA,0,0,0,0
1705430,ILLINOIS,Beecher CUSD 200U,0,0,18,NA,Town,Midwest,21,2.5,92122,15.3,9.3,61.2,9.4,0,NA,0,0,0,0
1705460,ILLINOIS,Beecher City CUSD 20,0,0,10,NA,Rural,Midwest,42,8,58500,2.1,8.7,60.8,9.3,0,NA,0,1,1,0
1705466,ILLINOIS,Marseilles ESD 150,0,0,8,NA,Town,Midwest,64,18.2,58939,14,9.1,62.2,9.4,0,NA,0,1,1,0
1705570,ILLINOIS,Opdyke-Belle-Rive CCSD 5,0,0,5,NA,Rural,Midwest,56,9.2,63550,11.7,8.5,59.9,9.5,0,NA,0,1,0,0
1705580,ILLINOIS,Belle Valley SD 119,0,0,NA,NA,Suburban,Midwest,79,10.7,68095,33.5,8.5,61,9.7,0,NA,0,0,1,0
1705610,ILLINOIS,Belleville SD 118,0,0,48,NA,Suburban,Midwest,70,17,52030,34.4,8.6,61.5,9.7,0,NA,0,0,1,0
1705640,ILLINOIS,Belleville Twp HSD 201,0,0,212,NA,Suburban,Midwest,50,11.5,64632,35.6,8.7,61.7,9.8,0,NA,0,0,0,0
1705760,ILLINOIS,Bellwood SD 88,0,0,29,NA,Suburban,Midwest,91,12.5,62582,91.1,10.3,65.5,10.2,1,NA,0,0,1,0
1705790,ILLINOIS,Belvidere CUSD 100,0,0,NA,NA,Suburban,Midwest,54,9.8,72318,26.5,9.3,59.9,9.2,0,NA,0,0,0,0
1705820,ILLINOIS,Bement CUSD 5,0,0,NA,NA,Rural,Midwest,45,8.7,62188,3.4,8.8,60.2,9.2,0,NA,0,1,0,0
1705880,ILLINOIS,Benjamin SD 25,0,0,NA,NA,Suburban,Midwest,0,1.9,132397,34,10,65.5,8,0,NA,0,0,0,0
1705910,ILLINOIS,Bensenville SD 2,0,0,21,NA,Suburban,Midwest,64,7.7,74053,50.1,10.1,65.3,8.1,0,NA,0,0,0,0
1705950,ILLINOIS,Benton CCSD 47,0,0,NA,NA,Rural,Midwest,62,18.9,45939,5.2,8.5,60.5,9.7,0,NA,0,1,1,0
1705970,ILLINOIS,Benton Cons HSD 103,0,0,8,NA,Town,Midwest,55,17.5,48384,7.4,8.5,60.5,9.6,0,NA,0,0,0,0
1706000,ILLINOIS,Berkeley SD 87,0,0,NA,NA,Suburban,Midwest,74,7.9,73746,82,10.3,65.4,9.3,0,NA,1,0,0,0
1706060,ILLINOIS,Berwyn North SD 98,0,0,7,NA,Suburban,Midwest,77,9.9,60625,73,10.3,65.4,8.7,1,NA,0,0,1,0
1706090,ILLINOIS,Berwyn South SD 100,0,0,13,NA,Suburban,Midwest,75,12.9,70527,73.1,10.3,65.4,8.5,0,NA,0,0,0,0
1706120,ILLINOIS,Bethalto CUSD 8,0,0,33,NA,Suburban,Midwest,42,11.8,63529,6.4,8.9,66.6,9.1,0,NA,0,0,0,0
1706180,ILLINOIS,Bethel SD 82,0,0,3,NA,Rural,Midwest,73,15.6,47083,22.3,8.5,59.6,10.1,0,NA,0,1,1,0
1706270,ILLINOIS,Big Hollow SD 38,0,0,24,NA,Suburban,Midwest,34,7.2,98347,32.9,8.9,63.3,8.9,0,NA,0,0,0,0
1706390,ILLINOIS,Bismarck Henning CUSD,0,0,11,NA,Rural,Midwest,45,9.4,69013,26.5,8.6,59,9.9,0,NA,0,0,0,0
5302940,WASHINGTON,Franklin Pierce School District,7,1,66,NA,Suburban,West,66,12.4,68116,40.3,7.1,51.3,11,0,NA,0,0,0,11
1706450,ILLINOIS,Bloomingdale SD 13,0,0,NA,NA,Suburban,Midwest,0,3.8,100395,32.2,10,65.4,8,0,NA,0,0,0,0
1706480,ILLINOIS,Bloomington SD 87,0,0,NA,NA,Urban,Midwest,56,18.4,54297,25.3,9.1,61.2,9.3,0,NA,0,0,0,0
1706510,ILLINOIS,Cook County SD 130,0,0,NA,NA,Suburban,Midwest,81,12.4,60652,55.4,10.4,65.9,9.6,1,NA,0,0,1,0
1706540,ILLINOIS,CHSD 218,0,0,NA,NA,Suburban,Midwest,72,13.8,61443,50.6,10.4,65.9,9.6,1,NA,0,0,0,0
1706600,ILLINOIS,Scott-Morgan CUSD 2,0,0,7,NA,Rural,Midwest,53,12.1,67375,4.9,8,58.7,9.4,0,NA,0,1,1,0
1706750,ILLINOIS,Bourbonnais SD 53,0,0,24,NA,Suburban,Midwest,53,10.5,73856,21.4,9.2,58.5,9.3,0,NA,0,0,0,0
1706840,ILLINOIS,Braceville SD 75,0,0,NA,NA,Town,Midwest,59,13.9,53482,9.7,9.1,60.2,9.1,0,NA,0,0,0,0
1706880,ILLINOIS,Bradford CUSD 1,0,0,2,NA,Rural,Midwest,47,10.5,55938,5.9,8.6,61.3,9.3,0,NA,0,1,0,0
1706930,ILLINOIS,Bradley SD 61,0,0,11,NA,Suburban,Midwest,61,12.9,48597,29.8,9.2,58.3,9.7,0,NA,0,0,0,0
1706960,ILLINOIS,Bradley Bourbonnais CHSD 307,0,0,23,NA,Suburban,Midwest,45,10.5,66232,26.4,9.2,58.5,9.6,0,NA,0,0,0,0
1707010,ILLINOIS,Breese ESD 12,0,0,8,NA,Town,Midwest,33,3.6,71522,9.2,8.4,59.9,9.3,0,NA,0,0,0,0
1707050,ILLINOIS,Bremen CHSD 228,0,0,NA,NA,Suburban,Midwest,0,10.4,66243,55.4,10.3,65.3,9.7,0,NA,0,0,0,0
0614370,CALIFORNIA,Franklin-McKinley Elementary,12,1,24,NA,Urban,West,55,8.3,86894,90.1,7.1,64.8,8,0,NA,0,0,0,50
1707200,ILLINOIS,Brimfield CUSD 309,0,0,1,NA,Rural,Midwest,17,5.2,95515,18.7,8.4,61.2,8.8,0,NA,0,1,0,0
1707290,ILLINOIS,Lemont-Bromberek CSD 113A,0,0,24,NA,Suburban,Midwest,18,4.9,124938,18.5,10.3,65.8,8.5,0,NA,0,0,0,0
1707320,ILLINOIS,Brookfield Lagrange Park SD 95,0,0,NA,NA,Suburban,Midwest,18,3.3,104069,23.9,10.3,65.6,8.3,0,NA,0,0,0,0
1707440,ILLINOIS,Brownstown CUSD 201,0,0,7,NA,Rural,Midwest,58,14.6,49016,2.4,8.6,60.5,9.9,0,NA,0,1,1,0
1707650,ILLINOIS,Paxton-Buckley-Loda CUD 10,0,0,NA,NA,Town,Midwest,45,12.1,63105,8.4,8.6,58.6,9.3,0,NA,0,0,0,0
2400330,MARYLAND,Frederick County Public Schools,2,1,413,NA,Suburban,South,33,6.6,106129,28.8,7.9,61.2,9,0,NA,0,0,0,0
1707770,ILLINOIS,Bunker Hill CUSD 8,0,0,7,NA,Rural,Midwest,39,10.6,65403,4.7,8.6,64.4,9.2,0,NA,1,1,0,0
1707830,ILLINOIS,Central CUSD 301,0,0,78,NA,Rural,Midwest,16,2.7,134483,26.3,9.4,62.8,8.8,0,NA,0,0,0,0
1707860,ILLINOIS,Burnham SD 154-5,0,0,NA,NA,Suburban,Midwest,94,21.7,52596,88.1,10.2,65.1,10.8,1,NA,0,1,1,0
1707950,ILLINOIS,Bushnell Prairie City CUSD 170,0,0,10,NA,Town,Midwest,60,10.1,56006,4.1,8.2,60.3,9.4,0,NA,1,0,0,0
1707980,ILLINOIS,Butler SD 53,0,0,NA,NA,Suburban,Midwest,0,4.7,147276,29.1,10.3,66,7.3,0,NA,0,0,0,0
1708010,ILLINOIS,Byron CUSD 226,0,0,25,NA,Town,Midwest,23,5.9,77288,9.1,9.3,59.1,9,0,NA,0,0,0,0
5101510,VIRGINIA,Fredericksburg City Public Schools,20,1,37,NA,Suburban,South,84,14.3,72293,42,7.8,57.2,10.4,0,NA,0,0,1,54
1708070,ILLINOIS,Cairo USD 1,0,0,NA,NA,Town,Midwest,100,29.9,29639,45.8,8.5,58.5,11,1,NA,0,1,1,0
1708100,ILLINOIS,Lincoln ESD 156,0,0,NA,NA,Suburban,Midwest,99,16.9,54019,86.4,10.2,65,11.2,1,NA,0,1,1,0
1708130,ILLINOIS,Calumet Public SD 132,0,0,NA,1,Suburban,Midwest,48,17.5,47780,88.1,10.4,65.8,10.8,1,NA,0,1,1,0
1708160,ILLINOIS,Cambridge CUSD 227,0,0,8,NA,Rural,Midwest,46,7.5,67396,5.8,8.6,61.4,8.9,0,NA,0,1,0,0
1708220,ILLINOIS,Central CUSD 3,0,0,18,NA,Rural,Midwest,39,9,63811,2.7,7.9,58.8,9,0,NA,0,1,1,0
1708250,ILLINOIS,Trico CUSD 176,0,0,20,NA,Rural,Midwest,62,15.8,58906,7.1,8.1,59.8,9.4,0,NA,0,1,1,0
1708280,ILLINOIS,Canton Union SD 66,0,0,29,NA,Town,Midwest,52,17.6,49310,11.3,8.3,61,9.5,0,NA,0,0,0,0
